Arquivo,Área,Perímetro,Eixo Maior,Eixo Menor,Excentricidade,Solidez,Circularidade,Compacidade,Alongamento,Redondeza,Num Cantos
1017.jpg,210773.0,3498.4401846067867,1561.2644407061891,173.55254447823023,0.9938023516649379,0.9835004596167216,0.21640930750651893,58.06760697656516,8.995917895643577,0.11009615678231253,1
1018.jpg,279512.0,3397.729506488132,1454.4331796280153,252.8752701375162,0.9847694669887221,0.9640638634709637,0.30425149323380196,41.302576630914174,5.751583295737379,0.16823758652148355,1
1019.jpg,200138.0,3595.7955236661146,1664.162350358244,156.5412685668605,0.9955659536644289,0.9406705176230606,0.19451336394269725,64.60415037632667,10.630821926982545,0.0920128090310849,1
1020.jpg,194487.0,3382.5091603775995,1526.6487345135695,164.54027867485036,0.9941749056235271,0.9652774675779098,0.21361044192201303,58.82844724859951,9.278267587782533,0.10624841299492035,1
1021.jpg,331860.0,3611.1336187827387,1483.4917822788402,293.1961883620206,0.9802748241290462,0.9571191250778709,0.31979940838865417,39.294539904486584,5.059723970378209,0.19199713035857507,1
1022.jpg,360598.0,3610.925465981026,1532.8528502379233,305.2658611457853,0.9799692551564387,0.9808400563591755,0.347533064075343,36.15877714482689,5.021370042770296,0.19540357306726536,1
1023.jpg,221081.0,3522.333582888989,1608.663512124254,176.3220082079832,0.9939749183937385,0.9879213884817503,0.22392383190539306,56.11895128549076,9.123441415360535,0.1087755070815884,1
1024.jpg,232336.0,3546.447327281723,1572.6443214133035,189.32713440532444,0.9927269443953702,0.9849253048005019,0.2321343149086259,54.13405001886783,8.306491968797664,0.11960948060532837,1
1025.jpg,230660.0,3545.216879903424,1573.054921840964,187.95816552562093,0.9928358760611308,0.9847459580844714,0.2306197700724564,54.48956353746713,8.369175754838583,0.11868467216969174,1
1026.jpg,245165.0,3481.344730177282,1522.0900997729677,206.9779453865526,0.9907112096956795,0.9751639758322097,0.25419925512877534,49.435119737047025,7.353875780969359,0.1347373080657426,2
1027.jpg,305104.0,3371.119333432866,1404.3428134580754,285.92359971780286,0.979054244224605,0.9732619638516553,0.33737237066238673,37.24777636558305,4.911601612613003,0.19697528962698685,1
1028.jpg,206865.0,3617.7519805334678,1675.593919975516,160.19897973050934,0.995419131676591,0.9570215817353288,0.19861831887133502,63.26894057793164,10.45945437851253,0.09381225697284748,1
1029.jpg,254241.0,3743.4260787256635,1712.6160765331808,190.8987254622427,0.9937682309047414,0.9779741274854116,0.22799059342340905,55.11793458522975,8.971333215485057,0.11036609429654883,1
1030.jpg,260600.0,3675.709303952599,1628.5331523034472,207.43548693466545,0.9918545462685492,0.9829251641666069,0.24238289046680145,51.84512236056676,7.850793402656197,0.12510979775198994,1
1031.jpg,290228.0,3760.295090390226,1679.4992644393526,224.7830740682697,0.9910030428365696,0.9841106220796572,0.25793205469163755,48.719693368017005,7.471644701901646,0.13100557925626513,2
1032.jpg,323108.0,3532.280805040353,1532.355716389089,281.1537000350093,0.9830237995552404,0.9813901924157516,0.3254221668174533,38.615595050746265,5.4502420426915235,0.17520183242406337,2
1033.jpg,336620.0,3641.910314079376,1545.7843578035886,281.5859156572592,0.9832682028196464,0.9652850662124418,0.3189269990779077,39.40202820925001,5.489565606275161,0.17937099522774855,2
1034.jpg,311560.0,3766.26060250482,1687.728874707606,239.15912066879636,0.9899089740256579,0.962398025533387,0.27601381804181635,45.528048934330364,7.056928750983688,0.1392664330915604,1
1035.jpg,288845.0,3424.7620818012347,1448.9404822962322,264.38679525612645,0.9832115974205254,0.9748725910425596,0.3094666867895427,40.6065374749209,5.480381427115381,0.17517570737886523,1
1036.jpg,318584.0,3690.2118292695404,1584.561417044957,266.66525756142255,0.9857375917568593,0.9752889890282131,0.2939891018314811,42.74434166461859,5.942136713028602,0.16155333416870818,1
1037.jpg,305320.0,3691.542781711228,1621.7458297135177,249.43107825200735,0.9881013682338102,0.9601076709244479,0.2815459639538938,44.63346033408971,6.501779333507998,0.14780863035565342,1
1038.jpg,350251.0,3807.727593915828,1628.6841422320301,285.1441694178667,0.9845548493382751,0.9715484815870937,0.303569059710898,41.39542622138986,5.711791847461074,0.1681186007875662,1
1039.jpg,221422.0,3655.064643011926,1604.7156780061143,179.34558684363563,0.9937350479099263,0.9501825937321644,0.2082766140630929,60.33500530478406,8.94761731385787,0.10947997675047695,1
1040.jpg,211137.0,3684.586504312624,1689.165395911341,160.76425236020754,0.9954606732489294,0.9450566666069862,0.19543245893775127,64.3003249442908,10.507095769814585,0.09421718259280237,2
1041.jpg,281725.0,3642.188488672428,1622.4297726375269,225.85486032293414,0.990263193134169,0.9649901009090722,0.2668765512315818,47.08682930878674,7.1835061256495765,0.13627107802058164,2
1042.jpg,274665.0,3593.567168328868,1588.5818065999756,225.95374011414737,0.9898327541648773,0.9610055631363493,0.267277039474364,47.016274346171365,7.030562122129315,0.13857799434315243,1
1043.jpg,228341.0,3698.444368688893,1675.944899768686,175.24250599612017,0.9945182221807025,0.98023146995441,0.209775894523511,59.90378752955704,9.563575288097004,0.10350814962775441,1
1044.jpg,230035.0,3749.615941564147,1717.07882450603,172.0837050037905,0.994965415204282,0.985650258800946,0.205603360834574,61.119480553967804,9.978160479914166,0.09933986674338448,1
1045.jpg,381389.0,3792.4788565742992,1593.3925494951004,315.0243182593526,0.9802612288480953,0.9635171664603491,0.33322048376337504,37.711879151111084,5.0579985643625625,0.19126377240895856,1
1046.jpg,391220.0,3769.2229765578336,1540.3536965140904,332.8042090826407,0.9763807504311457,0.9602823753500851,0.3460407567380918,36.31471255818081,4.628408098443237,0.20993761405163477,1
1047.jpg,381505.0,3970.3093757400984,1722.4030304797998,286.0860148797509,0.9861094153906145,0.9861705290095772,0.3041314969526115,41.31887272536331,6.020577521777039,0.1637347235772955,0
1048.jpg,237806.0,3609.951944639718,1631.0335174766844,186.72243374556825,0.9934254318358289,0.9883709331515685,0.22931360965387268,54.79993373845942,8.735069936476746,0.11381700542859477,1
1049.jpg,354377.0,3602.3468222183355,1499.689454235955,305.3867729505728,0.9790472219080736,0.972006374405828,0.34316607337036825,36.618918912758275,4.910787195353355,0.20061942014687897,1
1050.jpg,366678.0,3884.5276298095782,1716.5903612902343,274.89341814381584,0.9870944405570486,0.9924297990391772,0.30536431807339504,41.152059591123596,6.244566977562798,0.15843883240873677,1
1051.jpg,332874.0,3727.0991308973325,1639.0699246013983,262.1183288152483,0.9871301494082578,0.9902042734712212,0.3011257195887785,41.73130953915191,6.25316791851165,0.15775932175644913,2
1052.jpg,331797.0,3762.514390480232,1667.4794570482215,255.62582964534565,0.9881795808682303,0.9911133547608522,0.29452758723712363,42.66619209507871,6.523125849064926,0.15193631505580452,1
1053.jpg,371583.0,3649.9204153471424,1562.4184127850824,307.7552731170112,0.9804087807091407,0.9927941647964091,0.35050878770146804,35.851799028394346,5.076820932946411,0.19380780306749618,1
1054.jpg,455823.0,3765.4961005170026,1579.2334230247636,376.2485305289721,0.9712044552365132,0.9891262363454085,0.4039817021720678,31.106286613463453,4.197314527194303,0.23270927868424893,1
1055.jpg,254426.0,3763.023012451584,1708.3897871631134,191.91612818250047,0.9936701165370331,0.9831900949083378,0.22578630985916465,55.6560343370575,8.901752048366355,0.11099353305650492,1
1056.jpg,409386.0,3710.3712088359744,1508.8369518146394,361.4721898037181,0.9708790741353786,0.9790925266903915,0.3736871191295083,33.62805398171635,4.174143943504888,0.2289594021401615,1
1057.jpg,414935.0,3730.1458120915586,1546.56105755809,355.12496894936925,0.9732798061116857,0.987550158746781,0.37474713026303347,33.532933542516766,4.354976959613858,0.2208798237667711,1
1058.jpg,441418.0,3735.802666341051,1554.267004966827,367.09341818721606,0.9717082846891028,0.9850991419230297,0.3974587361822817,31.616793066528565,4.233982218047172,0.23265313130409848,1
1059.jpg,385873.0,3510.2208845167806,1392.7160702795725,365.41994247388106,0.9649648049162107,0.9734999760329182,0.39353681277174063,31.931880847060484,3.811275489922444,0.25329658608324623,1
1060.jpg,542653.0,3435.3018741276637,1361.1996319578834,510.5968246868549,0.9269811293447406,0.9732725919416022,0.5778328921602341,21.747413110007756,2.6658991324372154,0.37289682098880306,1
1061.jpg,578876.0,3587.1668811788686,1352.3734111151916,548.0240154282579,0.9142142011104901,0.9653307007567546,0.565317260493992,22.228881890813458,2.4677265467250886,0.4029975591700427,2
1062.jpg,636351.0,3816.560892205709,1419.2693062750866,574.2770881865367,0.9144810652219801,0.9632530913813695,0.5489871805208086,22.890098458105726,2.4714015855253475,0.40223256486707876,1
1063.jpg,773234.0,4175.344730177282,1611.2671717146607,614.2237795875227,0.9244903609283688,0.9735986562612534,0.5573604267822794,22.54621966418859,2.6232575573623915,0.37921538034274427,1
1064.jpg,808904.0,4192.065509563703,1573.7282952949572,659.1973577245287,0.9080433433147838,0.9744046873343677,0.5784298883008212,21.724967655585324,2.387340114237231,0.41586042666028317,1
1065.jpg,751972.0,4012.166014627092,1590.9082957252274,604.6609733814109,0.9249565748310419,0.9817802479870797,0.5870211434349744,21.40701532627364,2.6310748762707177,0.378287068505887,1
1066.jpg,771129.0,4029.4603871423205,1494.2115944784073,661.3102614916787,0.8967283329545135,0.9704056900808662,0.5968196569941129,21.055557515732307,2.259471357828324,0.43975719174093103,1
1067.jpg,787035.0,4076.8523061281076,1552.7480810205655,651.7822984638697,0.9076349097206913,0.9780805370628814,0.5950506767620983,21.118151957641107,2.3823109106830693,0.41562547829077306,1
1068.jpg,693867.0,3920.0999974491097,1483.8651615766994,598.7476341576315,0.9149772547021047,0.9731818768338317,0.5674032330677696,22.147160752709826,2.4782814610438093,0.4012337665656612,1
1069.jpg,705008.0,3910.879651338577,1469.8892957279277,618.465217127275,0.9071736964894163,0.9846920532761241,0.5792352797068695,21.694760410171444,2.376672535531512,0.4154654457097361,1
1070.jpg,853711.0,4201.396462005391,1606.1473415935052,681.568198890582,0.9054983723590935,0.9821598264186889,0.6077618152820204,20.67647275360329,2.3565467758148055,0.4213570157603741,1
1071.jpg,757628.0,4017.08780414029,1521.9758491117698,640.9020397983512,0.9070148242059133,0.9781284817750259,0.5899880723992912,21.29936383841761,2.374740217070667,0.4164382504434314,1
1072.jpg,830502.0,4333.580228189465,1617.2579152880385,659.8632813506091,0.9129758339357227,0.9698715755324354,0.5557210714926089,22.612730124857805,2.450898483058237,0.4042892843423915,1
1073.jpg,752252.0,3993.756851698602,1552.43587409778,620.5564916870248,0.9166325642118363,0.983834938504758,0.5926659461419248,21.203125801579166,2.50168340013232,0.3974167154974798,1
1074.jpg,654594.0,3822.5415562219523,1438.6031877013609,584.6090008518792,0.9137074274750102,0.9820584409641844,0.562959890197292,22.32196437645891,2.4607954814329926,0.4027171291952677,1
1075.jpg,807397.0,4336.124384066749,1620.168991775153,638.6777569529519,0.9190227882651831,0.9735920906502736,0.539626827010837,23.287149536223502,2.53675499755114,0.3916306000233517,2
1076.jpg,809349.0,4169.102089490163,1565.3322236927738,665.3059580713085,0.9051814223788197,0.9726139174031231,0.5851411470059092,21.475793795496436,2.352800549435331,0.4205647816401483,0
1077.jpg,762265.0,4099.353785424522,1510.063466588153,650.240864640746,0.9025404933749505,0.9757653959244595,0.5700133691903226,22.045747158894034,2.322314005014824,0.4256235958787688,3
1078.jpg,675860.0,4015.47258045114,1507.572167445888,574.256412039324,0.9246101801218357,0.9783998112281606,0.526736336227407,23.857041464733726,2.6252596154601617,0.37862618072150056,2
1079.jpg,709883.0,4022.7619023324855,1507.5930533612159,602.9533551926611,0.9165394155420856,0.9728689288455213,0.5512492137615904,22.79616968269092,2.500347730678928,0.3976753200897846,1
1080.jpg,650704.0,3752.080661465354,1408.09566561034,590.3949072913911,0.9078541655255449,0.9699593206898043,0.5808299577537465,21.635197094442766,2.3850064562216327,0.4178585296693969,1
1081.jpg,620344.0,3753.9090885900996,1397.2607198395262,568.959814618906,0.9133405327913696,0.9682179217645507,0.5531907996641178,22.716159816810272,2.4558161823351674,0.40456453065565395,1
1082.jpg,817607.0,4263.13657737557,1630.6028016520315,643.6186659453052,0.9188048505259773,0.9704107950155305,0.5653221116303755,22.228691140557125,2.533492093889335,0.3915239660383722,1
1083.jpg,626869.0,3828.200502512498,1442.227256658988,557.8701339738109,0.9221587927626066,0.9586662731286426,0.5375233141166117,23.37828013099538,2.5852383356422752,0.38372448699403183,1
1084.jpg,661657.0,3867.531454954186,1448.757088395511,586.730553733763,0.9143215971269978,0.974000432786364,0.5558723427853604,22.60657645133361,2.469203417439386,0.4013764452667638,2
1085.jpg,890408.0,4373.06045892982,1662.1068555710744,688.1946697073728,0.9102543233752802,0.9787478208107353,0.5850971114522375,21.477410105766666,2.4151696151291304,0.4103753728810486,0
1086.jpg,740286.0,4124.568034880645,1509.2403634130071,628.5120750270079,0.9091619817151664,0.9803437558350957,0.5468301563947827,22.980390652206292,2.401290959045064,0.4138022348004547,2
1087.jpg,834491.0,4282.391411371508,1625.9992111673691,664.0527856243011,0.91280452368892,0.9748214170984002,0.571819290662938,21.97612221125028,2.448599337835329,0.4018751151147138,1
1088.jpg,698001.0,3977.798482258945,1491.1386565319335,602.8694244912742,0.9146258195867786,0.978776839200377,0.5543452791693617,22.66885114127568,2.473402358711784,0.39969627910526406,3
1089.jpg,807158.0,4118.48477375996,1574.5491084847654,657.372043095126,0.9086775675803802,0.9830478749252506,0.5979894060907706,21.01436996435968,2.395217632120869,0.4145302740041736,3
1090.jpg,717338.0,3971.122292025696,1523.672151748895,602.573786557982,0.9184768706652959,0.9840742879797846,0.5716196880570036,21.983796004426665,2.52860676275416,0.39341498343130366,1
1091.jpg,502886.0,3423.7009357883867,1339.9478917216788,480.88056777233993,0.9333836879683262,0.9727641663088095,0.5391228835962129,23.308917125786508,2.786446326847712,0.35661847993004486,1
1092.jpg,750929.0,4071.0461735799477,1548.5002570170573,622.9453837180495,0.9155125141731182,0.9809243767732766,0.5693727581347754,22.070551207131345,2.485772103767482,0.39873690328546146,3
1093.jpg,580101.0,3522.4288578497444,1333.710529210049,558.5552825715941,0.9080794279855829,0.9803143219264893,0.587528606704068,21.388525547469587,2.387786081029674,0.41523176859371724,1
1094.jpg,744954.0,4063.1050480829927,1567.9964182843846,611.9814357363372,0.9206897831184979,0.9845397884364279,0.5670524339295497,22.1608617871137,2.5621633708508957,0.3857886464470113,1
1095.jpg,461479.0,3372.2349903979043,1272.3961106117285,469.4903064732433,0.9294368389941062,0.9613224565979094,0.509948297537434,24.642440567098294,2.7101648171818935,0.36292542633918035,1
1096.jpg,708329.0,3978.276620958247,1482.2495099587957,616.010624677993,0.9095512748064142,0.9788687432630386,0.5624124573403634,22.34369180545053,2.4062077025596946,0.4104899327770748,3
1097.jpg,616882.0,3740.3010075758866,1421.5191387018929,555.2000163494952,0.9205740417141502,0.9638224040172677,0.5541136563746443,22.678326855497797,2.560373013042303,0.3886930670310711,1
1098.jpg,815168.0,4213.88174337963,1602.9681349941793,654.9415170703392,0.9127222894032824,0.9863977764036935,0.5768890553233661,21.782993624857884,2.4474981249692624,0.4039312588375454,3
1099.jpg,748462.0,4094.3253941935263,1595.41198213712,600.4791864914624,0.9264658804411725,0.9766874976348217,0.5610672377200787,22.397263232519453,2.656898054133977,0.37439856501934343,1
1100.jpg,792021.0,4083.4654377762035,1508.636014179302,679.730427721398,0.8927463545940185,0.9812380368326179,0.5968824266831977,21.053343259222675,2.2194622348106043,0.4430756400099079,2
1101.jpg,688106.0,3843.8746007046934,1423.869963702343,619.0524632257618,0.9005427101658968,0.9658224507899436,0.5852302770854244,21.472523050144407,2.300079635064909,0.4321403365920716,1
1102.jpg,799705.0,4341.219838496254,1614.853137762046,636.3579601180021,0.9190823449718936,0.9691901973877961,0.5332318935290951,23.566427227732028,2.5376489946988294,0.3904575874878489,1
1103.jpg,778455.0,4117.237082438957,1552.0728566460546,642.7610270952592,0.910217423899401,0.9723504261227018,0.5770741561374279,21.776006568151605,2.4146965842968453,0.41145223278270004,2
1104.jpg,509413.0,3518.830878103298,1317.5510989018096,496.92961654631665,0.926147485082741,0.9591947789803497,0.5169911386053322,24.3067427582202,2.651383727254675,0.37363298305156833,1
1105.jpg,433237.0,3183.762768884262,1182.6999757554393,470.2300806988145,0.9175630358467696,0.9561008013170642,0.5370985801996934,23.396767516471545,2.5151516763832182,0.3943542109905601,1
1106.jpg,457753.0,3171.534413547016,1200.2328716912364,490.3099997603797,0.9127527741284833,0.9810877947262724,0.5718764425304417,21.97392597386148,2.44790616605373,0.4045854720647833,2
1107.jpg,839461.0,4183.965004500315,1594.808741838292,677.9358597037574,0.9051514967260033,0.9823381553418509,0.6026071795895015,20.853337032790478,2.3524478297035167,0.4202361682237024,1
1108.jpg,564587.0,3547.0806614653534,1361.1591588016142,530.5203877192823,0.9209180252732083,0.9699057730134598,0.56389547414544,22.284929017036326,2.5657056548821138,0.3879923593076097,1
1109.jpg,503741.0,3154.3800846144654,1219.2638529268638,527.1791416660561,0.9016939096566549,0.9863600851368789,0.6361933419978226,19.752439682718624,2.31280746251378,0.43144160347788746,1
1110.jpg,814043.0,4160.242133072841,1564.2759543742195,666.4287206365221,0.9047089646195041,0.9796050739418357,0.591044246536435,21.261302665577205,2.347251710400689,0.4235753962277671,2
1111.jpg,700828.0,4023.9822484430183,1508.9328008553377,599.490601525023,0.9176911972558348,0.969970589252967,0.5438876486979185,23.104717756403183,2.5170249492099073,0.39190586683053236,1
1112.jpg,783982.0,4166.8624073958745,1524.5177223064195,667.5296927498721,0.8990417755914525,0.9760707767161935,0.5674108492877669,22.14686347667286,2.2838200890003955,0.4294882189766292,7
1113.jpg,716891.0,3938.644153326394,1490.9330472303686,617.1989335597619,0.9102913237133756,0.9770022050626495,0.5807236350813456,21.639158207499033,2.4156442374766436,0.41062649156745007,2
1114.jpg,849411.0,4261.330444827408,1581.5957161624056,688.4146697889977,0.9003019512785704,0.9763524386655387,0.5878104723782094,21.378269365493217,2.2974462712236683,0.43235156914350176,3
1115.jpg,748007.0,4268.994441751838,1576.234240345602,609.2896569430751,0.9222694328031841,0.9498598080996379,0.5157798213683721,24.363827535983074,2.5870031148302703,0.3833312858389908,2
1116.jpg,840238.0,4261.03607231218,1609.6207008582724,669.8982025473325,0.9092804687342897,0.9750673940465788,0.5815429044798668,21.60867326822354,2.4027840270918515,0.4129194496973131,0
1117.jpg,738973.0,4081.1538213182716,1566.7169818023842,604.5454656775652,0.9225541308365907,0.9783225457968324,0.5575354762470824,22.539140825525063,2.5915618770648328,0.3833165651093535,2
1118.jpg,721535.0,3931.389319330455,1505.0874663314416,616.6044190370967,0.9122292455491027,0.9790375367714903,0.5866447111566849,21.42075156457494,2.440928770315691,0.4055496611583702,1
1119.jpg,717317.0,4075.379218062688,1556.0033736178084,590.661429498314,0.9251500399176709,0.9643431383093138,0.5427313823811789,23.153941382983042,2.634340581438372,0.37722474496996045,2
1120.jpg,604461.0,3774.9141392239835,1411.9774587498282,549.2286404526442,0.9212469023998339,0.9794060317156833,0.5330451464342402,23.57468349242242,2.5708372702234787,0.3860316177362876,2
1121.jpg,518993.0,3624.3771260216354,1350.2648622674003,494.0256581822551,0.930664729253766,0.9595930087436928,0.4964832516526489,25.310764406511936,2.7331877199164887,0.36243796764435915,2
1122.jpg,430954.0,3160.147545195113,1194.9837554684354,463.60338283496856,0.9216770971331342,0.9702194145643002,0.5422830875207371,23.1730822951004,2.5775993008528593,0.38425279183220634,1
1123.jpg,937840.0,3856.2320318050743,1139.4916193552,1069.102696176271,0.3460182459721369,0.9752688686406925,0.7925237766714304,15.856143354004406,1.0658392532641445,0.9196373467525718,0
1124.jpg,917871.0,3795.7295064881323,1111.000575400728,1074.8532060141283,0.2530082124911108,0.9676610306722078,0.8005731138102324,15.696718260435986,1.0336300521637225,0.9468107920301362,1
1125.jpg,856749.0,3728.7589437396555,1103.221695653258,1012.3202367277569,0.3974966306622804,0.9603065362568681,0.7743456341442502,16.228374075159085,1.0897951612815058,0.8962685078258529,1
1126.jpg,903802.0,3696.550790937942,1115.1804431397686,1044.5639927327475,0.35019422432895747,0.9812437166016341,0.8311698983382974,15.118895233672779,1.0676037570683221,0.9253225104237242,0
1127.jpg,887112.0,3857.9549032325485,1101.5534251137924,1057.6168998578698,0.2796087383968567,0.9515867609909412,0.7489865597605613,16.77783192581778,1.0415429493059605,0.9308451542412306,0
1128.jpg,889012.0,3765.261469056597,1097.8604908792672,1059.1194615479724,0.26330643670579035,0.9634688746315242,0.7880017955236667,15.94713449353017,1.0365785265381418,0.9391250594099763,0
1129.jpg,869050.0,3683.2787129993,1090.696785415745,1030.2346097960597,0.32832289041954715,0.9754939486935419,0.8049806885140771,15.610772772146342,1.0586877736825926,0.9301367765735501,1
1130.jpg,791750.0,3537.7295064881323,1041.305630873425,992.1967444747097,0.30347587216819094,0.9654286905775136,0.7949662447666945,15.807426663816564,1.0494951093844946,0.9296977009155051,0
1131.jpg,895489.0,3847.25432638166,1083.9993618409871,1071.791281630668,0.14965731587776357,0.9618447452879233,0.7602708268754773,16.528808116975643,1.0113903522258039,0.9703140523790604,3
1132.jpg,743500.0,3428.1416280094522,1048.1442385381515,919.5979278317299,0.479836027606553,0.9650855791422096,0.7950113434115884,15.806529955200132,1.139785341849904,0.8616859041529955,1
1133.jpg,916480.0,3713.8472554942236,1151.680786538189,1027.3817694683337,0.4518939995603124,0.9880429638270278,0.8349967403415316,15.049604396322863,1.120986200810415,0.8797694305906101,0
1134.jpg,817525.0,3656.1975439196676,1079.5614066610124,990.2411304475866,0.398283335592842,0.9637113363173089,0.7685136774760821,16.35152500555238,1.0902005314332412,0.8931336655967993,1
1135.jpg,947784.0,3909.2888142670663,1205.3196042203601,1013.9756758735265,0.5406455931949921,0.966246063535982,0.7793341787229328,16.124495700870245,1.1887066257107137,0.8306442267071387,1
1136.jpg,857588.0,3662.7518010647186,1078.5504088497817,1036.5743131626677,0.27626671489882965,0.9683869627274205,0.8032922523880641,15.643584980436806,1.0404950182095885,0.9386591510535658,1
1137.jpg,835955.0,3679.3203435596424,1078.8200299459568,1022.7575434310311,0.3181704845962424,0.9631450452391459,0.7759925651203671,16.193931719448827,1.0548150310647952,0.9145238078084007,1
1138.jpg,800337.0,3624.3497808111656,1060.0881367514164,1000.9029937003289,0.3294598055615567,0.9579401946432996,0.7656363614916085,16.412975201278893,1.0591317474556456,0.9067740119487012,1
1139.jpg,993026.0,3953.6391026925107,1208.7677273978002,1063.4850887072075,0.4753268294090575,0.9680484148012969,0.7983189471510804,15.74104016847418,1.1366099442609026,0.8653365056156268,2
1140.jpg,919200.0,3770.6685399440335,1122.4990732028102,1062.7654281106675,0.3218663113715083,0.979406048620819,0.8124247860686284,15.467734158097986,1.0562058602135134,0.928855489527881,1
1141.jpg,809897.0,3675.3375875023457,1103.9748301430068,967.1226040953562,0.4822442148995244,0.9544909205762558,0.7534339435569164,16.678795429675088,1.1415045263838723,0.8460997468503983,3
1142.jpg,811659.0,3661.66348931015,1104.29315578535,969.9388681146891,0.47804640037715423,0.9550873295388356,0.7607231159845651,16.518980888460526,1.1385183046966776,0.8474517215904238,1
1143.jpg,922774.0,3851.143720050505,1136.9928287208422,1053.7923874634384,0.37549571906542334,0.9689726794088555,0.7818541772879983,16.072524748729855,1.0789533519573755,0.9088454074881231,0
1144.jpg,804450.0,3570.249275747777,1070.707382791319,982.4125282475572,0.3976528119505043,0.9653878832390087,0.7930705820797064,15.845210878211857,1.089875538030102,0.8934445009556228,1
1145.jpg,766977.0,3467.947760557612,1026.2277669833782,972.6159970928031,0.31898902114581945,0.9712946593654862,0.8013958901634396,15.680602768996406,1.0551212092447824,0.9272672826291518,1
1146.jpg,1004805.0,3897.5213536864194,1217.0232917338435,1062.337668038933,0.48790204584672103,0.9842913832810398,0.8312174366795257,15.118030565574037,1.1456087158995867,0.8637620641371503,1
1147.jpg,872586.0,3708.928424573856,1082.672060686169,1040.7381092922494,0.27561503863744014,0.9751961375980688,0.797115400906559,15.7648072036589,1.0402925106897802,0.9478170138563289,2
1148.jpg,817663.0,3625.018828369478,1098.365196597653,976.1398144149567,0.4584491616778127,0.9637899392137749,0.7819224396494262,16.071121606374778,1.1252129872972667,0.8629605416188435,0
1149.jpg,773053.0,3608.0898961813427,1029.8997529107376,986.6679757316755,0.2866902985830448,0.9628439938471886,0.7462157905719777,16.840129588690417,1.043815932251174,0.9279604794465866,1
1150.jpg,713751.0,3338.276620958247,1008.19004453433,920.0248569827431,0.4089628706627726,0.9721532124936666,0.8048444467044237,15.613415319959497,1.0958291364439088,0.8940710631932071,1
1151.jpg,628470.0,3170.855264720937,954.323434935449,865.6167397804788,0.4210281822222139,0.9612219802270947,0.7854916590358855,15.998095549204391,1.1024780264502119,0.8786248710974273,0
